student_id,password,email,first_name,last_name,gender,phone_number,institution_name,faculty_name,program_code,part,status,address,E3,CSC662,E4,CSC650,ICT652,dl_1_p6,dl_2_p6,dl_3_p6,dl_4_p6,dl_5_p6,prog_1_p6,prog_2_p6,prog_3_p6,prog_4_p6,prog_5_p6,ds_1_p6,ds_2_p6,ds_3_p6,ds_4_p6,ds_5_p6,CSC580,CSC645,CSC649,CSP600,ENT600,E2,FL3,dl_1_p5,dl_2_p5,dl_3_p5,dl_4_p5,dl_5_p5,prog_1_p5,prog_2_p5,prog_3_p5,prog_4_p5,prog_5_p5,ds_1_p5,ds_2_p5,ds_3_p5,ds_4_p5,ds_5_p5,CSC508,CSC569,CSC577,CSC584,ELC650,E1,FL2,dl_1_p4,dl_2_p4,dl_3_p4,dl_4_p4,dl_5_p4,prog_1_p4,prog_2_p4,prog_3_p4,prog_4_p4,prog_5_p4,ds_1_p4,ds_2_p4,ds_3_p4,ds_4_p4,ds_5_p4,CSC435,CSC510,CSC520,CSC583,ELC501,C3,MAT423,FL1,dl_1_p3,dl_2_p3,dl_3_p3,dl_4_p3,dl_5_p3,prog_1_p3,prog_2_p3,prog_3_p3,prog_4_p3,prog_5_p3,ds_1_p3,ds_2_p3,ds_3_p3,ds_4_p3,ds_5_p3,CSC404,CTU554,C2,ICT502,ITT400,MAT421,STA416,dl_1_p2,dl_2_p2,dl_3_p2,dl_4_p2,dl_5_p2,prog_1_p2,prog_2_p2,prog_3_p2,prog_4_p2,prog_5_p2,ds_1_p2,ds_2_p2,ds_3_p2,ds_4_p2,ds_5_p2,CSC402,CSC413,CSC429,CTU552,C1,ICT450,MAT406,dl_1_p1,dl_2_p1,dl_3_p1,dl_4_p1,dl_5_p1,prog_1_p1,prog_2_p1,prog_3_p1,prog_4_p1,prog_5_p1,ds_1_p1,ds_2_p1,ds_3_p1,ds_4_p1,ds_5_p1
2025628177,123,student137@gmail.com,Amira,Ismail,Female,017-7201850,UiTM Kampus Jasin,FSKM,CDCS230,7,Incomplete,UiTM Kampus Jasin,C,B+,C+,C,B+,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,A-,A-,B+,B+,B+,B+,C+,5.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,B+,A-,A-,A-,B-,A-,B+,2.0,5.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,B,B+,B+,B+,B+,A-,C+,C+,4.0,1.0,2.0,4.0,2.0,5.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,A-,A-,B,A,B-,C-,C-,4.0,4.0,1.0,4.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,B+,A-,A-,A-,B+,C,A-,4.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0
2025156519,123,student138@gmail.com,Liyana,Hassan,Female,019-7899271,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A,A-,B+,A,C-,A,C,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,A-,A-,A-,B+,B-,B+,A+,5.0,5.0,1.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,A-,A-,A,A+,C+,B+,D+,C,1.0,1.0,5.0,5.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,A,B+,A,B+,C-,C,B-,3.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,1.0,A+,A+,A+,A-,A+,C+,B,3.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,3.0,4.0
2025058891,123,student139@gmail.com,Hannah,Khalid,Female,013-5211837,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,A-,B+,B,A-,B,C-,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,B,A-,B,B,A+,A-,A+,B+,3.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,B,B,A-,A,B+,C,D+,2.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,2.0,5.0,3.0,1.0,4.0,4.0,A-,B+,A-,B+,A-,D+,A+,2.0,3.0,1.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0
2022639440,123,student140@gmail.com,Danial,Yusof,Male,013-4420568,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023728176,123,student141@gmail.com,Aisyah,Khalid,Female,014-4683878,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,B+,B,A-,A,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,B+,B+,A-,A-,C+,A-,C,C-,2.0,5.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,A+,A,A,C-,C+,B-,A,1.0,4.0,1.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,B+,A-,A-,A,A,A+,C-,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0
2022253379,123,student142@gmail.com,Irfan,Latif,Male,013-7561020,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,C+,C,B-,D+,C,A+,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,C+,C,C+,C+,C+,C-,B+,5.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0
2023169215,123,student143@gmail.com,Amira,Yusof,Female,016-2772814,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,C+,C,B-,C+,B,C,B-,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,C,C+,C+,C,D+,C,D+,1.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,C+,B-,C,C+,D+,C+,C,C-,3.0,3.0,3.0,5.0,5.0,1.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,C+,C,C+,B-,A,A,A,1.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,C,B-,C+,B-,C+,A-,C-,1.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,5.0,1.0,4.0,4.0,2.0,3.0,1.0
2023078381,123,student144@gmail.com,Zulaikha,Khalid,Female,011-40642443,UiTM Kampus Jasin,FSKM,CDCS230,1,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023490754,123,student145@gmail.com,Faiz,Abdullah,Male,010-1917050,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A+,B+,A+,B,A,A-,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,B+,A-,A,A+,D+,A,B,B+,3.0,5.0,5.0,4.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,B+,A,A+,C+,B+,B+,A-,5.0,3.0,1.0,5.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,B+,B+,A-,A+,A-,B-,B-,3.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0
2024602072,123,student146@gmail.com,Ahmad,Khalid,Male,016-9574739,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,B-,C+,C,C+,B-,B-,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0
2024644855,123,student147@gmail.com,Zulaikha,Yusof,Female,011-02729116,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,A-,C,A,B-,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,A+,A-,A+,A-,A,B+,B-,B+,1.0,2.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,A,B+,A,C-,B+,A+,D+,1.0,2.0,4.0,1.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,5.0,A,B+,A+,A,A-,A,A-,4.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,1.0
2022827827,123,student148@gmail.com,Rizwan,Yusof,Male,013-2253234,UiTM Kampus Jasin,FSKM,CDCS230,7,Incomplete,UiTM Kampus Jasin,A+,B-,B+,B+,D+,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,A-,A+,A,A-,B+,A,C,5.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,B+,B+,A,A-,B-,B+,A,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,A-,B+,B+,B+,C-,A+,A-,C-,5.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,A,A,A,A-,B-,B-,B,2.0,1.0,2.0,5.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,B+,B+,A+,A+,A+,B+,B-,4.0,3.0,4.0,1.0,2.0,5.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0
2023987946,123,student149@gmail.com,Rizwan,Khalid,Male,016-4310101,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,A-,B+,B+,B,C-,C-,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
2024291536,123,student150@gmail.com,Farah,Abdullah,Female,013-4472944,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B,B+,B+,B,A-,A-,B,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,B,B,B,A-,B,B+,D+,2.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,A-,B+,B+,A-,D+,B,A,B-,1.0,4.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,1.0,A-,B+,B+,C+,A-,C-,B+,4.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,5.0,B,B,B,B+,A-,A-,B,5.0,4.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,5.0,4.0,3.0,1.0
2023271046,123,student151@gmail.com,Rizwan,Latif,Male,019-2233171,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,B-,C+,B-,B-,C+,A-,A-,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,C,B-,C,B,A-,B-,D+,3.0,3.0,4.0,1.0,3.0,5.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,C,C+,C,C+,C+,C,D+,1.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
2022915750,123,student152@gmail.com,Nurul,Yusof,Female,018-8854882,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B,A-,B+,B,B+,B+,B-,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,B+,B,B,A-,C,A-,A+,1.0,3.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,B+,B+,A-,B+,B,A-,A-,D+,4.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,B,B,B+,B,C,C+,B,2.0,5.0,5.0,3.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,A-,B,B,B+,B,D+,A-,2.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,1.0
2022080227,123,student153@gmail.com,Nurul,Ismail,Female,014-0530048,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,C,C+,C,C-,B,C,D+,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,B-,C,C,B-,C-,B-,A,4.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,B-,B-,C,C+,B+,B-,D+,D+,4.0,4.0,3.0,5.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,4.0,C,B-,C,A,C,B+,B-,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,5.0,B-,C+,B-,B-,C+,A,C,5.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,5.0,1.0
2025693469,123,student154@gmail.com,Kamal,Khalid,Male,019-4938355,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,B+,B,B,B,B,B,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0
2023315906,123,student155@gmail.com,Danial,Latif,Male,013-8684240,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,B,A-,B+,B,A-,A-,C-,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,A-,B,B+,A+,C+,A+,B,4.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,5.0,4.0,1.0,4.0,1.0,4.0,A-,B+,B,B+,A-,A+,B,4.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0
2024805942,123,student156@gmail.com,Aisyah,Ismail,Female,019-6381416,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,B-,C,C,B-,C,C+,A,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,B-,B-,C+,B,A,B+,A,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,C,C,C,C+,C,B-,A-,3.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0
2023194772,123,student157@gmail.com,Nurul,Yusof,Female,012-1484352,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,C,C+,C,B+,C,C+,C+,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,C,B-,C+,B-,C-,C+,B,4.0,5.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,C,B-,B-,B-,D+,B-,B+,D+,3.0,4.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,4.0,3.0,C+,B-,C+,C,C+,C+,A,3.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,C,B-,C+,C,C,C+,C+,1.0,4.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0
2024814366,123,student158@gmail.com,Nurul,Hassan,Female,013-1431763,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B,B+,B,B,A-,A-,B,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,B,B,A-,B,D+,B,A+,4.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,B+,B+,B,A-,B-,B,A+,A+,5.0,5.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,A-,A-,B,A+,A+,B,C,3.0,5.0,2.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,A-,A-,A-,B+,B+,D+,A-,1.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0
2025083865,123,student159@gmail.com,Aqil,Khalid,Male,014-3589156,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C+,C+,C+,B,C+,A,A,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,B-,C+,C,C-,B-,C,D+,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,3.0,5.0,5.0,1.0,4.0,B-,C,C,C,C,D+,C,4.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0
2023794284,123,student160@gmail.com,Amira,Khalid,Female,019-0334238,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,B,B+,B,A-,B,B,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
2024117461,123,student161@gmail.com,Hannah,Abdullah,Female,018-6022688,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C+,C,C,C,B+,C,B,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,C,C,C+,C+,B,C+,B+,D+,5.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,C+,C+,C+,A,A+,C-,C+,4.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,C+,C,C+,B-,C,C,C-,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0
2025581037,123,student162@gmail.com,Aisyah,Ismail,Female,013-0038997,UiTM Kampus Jasin,FSKM,CDCS230,2,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,B,A-,B,B,B,A+,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
2025808370,123,student163@gmail.com,Hannah,Ismail,Female,010-8455857,UiTM Kampus Jasin,FSKM,CDCS230,4,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A-,A-,A,D+,A+,B-,A,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,A,A-,A,A-,C,B,B+,2.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,5.0,4.0,1.0,A-,B+,B+,A-,B+,A-,C+,4.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0
2024866797,123,student164@gmail.com,Ahmad,Rahman,Male,018-0104660,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,B-,C,C,B-,B-,A+,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,B,B,B+,B,A-,A,B+,2.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0
2023414974,123,student165@gmail.com,Kamal,Ismail,Male,011-80260303,UiTM Kampus Jasin,FSKM,CDCS230,3,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,A+,B+,A,C+,A+,B-,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,C+,C+,C,C+,C+,B-,A+,4.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0
2024272922,123,student166@gmail.com,Aisyah,Abdullah,Female,018-1952500,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,A+,A-,A+,B+,B+,A-,C+,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,B+,A-,A+,B+,A-,A-,A-,1.0,1.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,1.0,2.0,5.0,A,A,A,B+,A,A,B,B+,4.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,A+,A-,A-,A-,B+,D+,A+,5.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,1.0,5.0,B+,A,A,A-,B+,A-,A,3.0,4.0,1.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0
2022159733,123,student167@gmail.com,Ahmad,Rahman,Male,012-9591966,UiTM Kampus Jasin,FSKM,CDCS230,5,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A-,A+,B+,B,A-,A-,3.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,A+,B+,B+,B+,A+,A+,B+,A-,4.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,B+,B+,B+,D+,A,D+,C+,1.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,5.0,2.0,5.0,B+,A,A,A,A+,D+,A,2.0,5.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,5.0,1.0
2022264072,123,student168@gmail.com,Aisyah,Yusof,Female,014-8955931,UiTM Kampus Jasin,FSKM,CDCS230,6,Incomplete,UiTM Kampus Jasin,,,,,,,,,,,,,,,,,,,,,B-,C+,B-,C-,A-,C+,C,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,C+,C+,C,B-,D+,B-,A,3.0,5.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,C+,C+,C,B-,B,C+,B-,B,2.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,5.0,1.0,4.0,4.0,5.0,4.0,C+,C+,B-,A,B-,D+,D+,2.0,2.0,5.0,4.0,2.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,5.0,5.0,C+,B-,C,C+,C,C+,C-,3.0,1.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0
